i,j,y,t,l,k,alpha,psi,cat_control,cts_control
543,98,-2.716149827,1,2,4,0,-0.114185294,1,0.003573972
543,98,3.676690196,2,2,4,0,-0.114185294,1,0.331675483
543,98,2.360941376,3,2,4,0,-0.114185294,0,0.517861476
543,98,-0.79535853,4,2,4,0,-0.114185294,0,0.39341889
544,56,-3.951316191,0,0,1,-1.934843132,-0.908457869,0,0.132379425
544,56,-1.341099573,1,0,1,-1.934843132,-0.908457869,1,0.081816778
544,56,-2.768909242,2,0,1,-1.934843132,-0.908457869,1,0.298371784
544,56,-2.702420524,3,0,1,-1.934843132,-0.908457869,0,0.835743508
544,56,-4.507072414,4,0,1,-1.934843132,-0.908457869,0,0.699989763
545,63,0.207175778,0,1,1,-0.861454599,-0.908457869,1,0.673794532
545,63,-1.196572846,1,1,1,-0.861454599,-0.908457869,1,0.141156397
545,66,-1.677393501,2,1,1,-0.861454599,-0.908457869,1,0.936161964
545,66,1.149717163,3,1,1,-0.861454599,-0.908457869,1,0.110965923
545,66,-1.20317781,4,1,1,-0.861454599,-0.908457869,0,0.941687132
546,178,4.12938997,0,3,9,0.861454599,1.335177736,0,0.229818087
546,178,-0.341597301,1,3,9,0.861454599,1.335177736,1,0.134916334
546,178,8.554442211,2,3,9,0.861454599,1.335177736,1,0.448225723
546,178,7.102473272,3,3,9,0.861454599,1.335177736,0,0.222477358
546,178,3.421607427,4,3,9,0.861454599,1.335177736,1,0.332098129
547,109,-1.841319178,0,2,6,0,0.348755696,1,0.66084256
547,109,1.270250488,1,2,6,0,0.348755696,0,0.18834817
547,126,-1.043581924,2,2,7,0,0.604585347,1,0.928739495
547,172,0.224299841,3,2,9,0,1.335177736,1,0.176575231
547,172,0.464394986,4,2,9,0,1.335177736,1,0.996902505
548,147,2.382649325,0,4,9,1.934843132,1.335177736,0,0.321999969
548,147,1.732186032,1,4,9,1.934843132,1.335177736,0,0.920023209
548,147,1.286391273,2,4,9,1.934843132,1.335177736,0,0.228003659
548,147,4.992470016,3,4,9,1.934843132,1.335177736,1,0.650016148
548,147,4.345316296,4,4,9,1.934843132,1.335177736,0,0.93211358
549,109,-1.944989086,0,2,6,0,0.348755696,0,0.490778371
549,109,1.051244857,1,2,6,0,0.348755696,0,0.623523066
549,109,3.151223115,2,2,6,0,0.348755696,0,0.268126945
549,109,-0.90119226,3,2,6,0,0.348755696,1,0.725254222
549,109,4.4727144,4,2,6,0,0.348755696,1,0.368880956
550,75,0.358860185,0,0,2,-1.934843132,-0.604585347,0,0.347197988
550,75,1.739727395,1,0,2,-1.934843132,-0.604585347,1,0.655120085
550,75,1.444896519,2,0,2,-1.934843132,-0.604585347,1,0.347022436
550,75,-3.611736759,3,0,2,-1.934843132,-0.604585347,0,0.036835043
550,75,-2.085037634,4,0,2,-1.934843132,-0.604585347,1,0.044681151
551,21,-3.778477515,0,0,0,-1.934843132,-1.335177736,0,0.806503954
551,21,-3.808617893,1,0,0,-1.934843132,-1.335177736,0,0.106959566
551,21,-3.482670548,2,0,0,-1.934843132,-1.335177736,1,0.783240275
551,21,-1.025676538,3,0,0,-1.934843132,-1.335177736,1,0.458501858
551,12,-1.538568233,4,0,0,-1.934843132,-1.335177736,1,0.3004357
552,47,-2.105231475,0,1,0,-0.861454599,-1.335177736,0,0.776975077
552,47,-1.376380359,1,1,0,-0.861454599,-1.335177736,0,0.061774829
552,47,-5.330836676,2,1,0,-0.861454599,-1.335177736,0,0.935447798
552,47,-3.031957861,3,1,0,-0.861454599,-1.335177736,1,0.423130528
552,47,-3.445077089,4,1,0,-0.861454599,-1.335177736,1,0.632602522
553,19,-2.607635369,0,0,0,-1.934843132,-1.335177736,0,0.210859859
553,19,-5.029545193,1,0,0,-1.934843132,-1.335177736,0,0.599405562
553,19,-1.981068601,2,0,0,-1.934843132,-1.335177736,1,0.743968005
553,19,-3.570393412,3,0,0,-1.934843132,-1.335177736,0,0.524286904
553,19,-3.172117153,4,0,0,-1.934843132,-1.335177736,0,0.880227756
554,138,6.68225311,0,3,8,0.861454599,0.908457869,0,0.015746719
554,138,1.005334822,1,3,8,0.861454599,0.908457869,0,0.058053873
554,138,3.532118683,2,3,8,0.861454599,0.908457869,0,0.369232902
554,138,3.117878862,3,3,8,0.861454599,0.908457869,1,0.916429283
554,138,0.582722573,4,3,8,0.861454599,0.908457869,1,0.358870141
555,90,-0.202883741,0,1,3,-0.861454599,-0.348755696,1,0.593188569
555,90,-2.698251112,1,1,3,-0.861454599,-0.348755696,1,0.012306848
555,104,-4.982952501,2,1,5,-0.861454599,0.114185294,0,0.403925404
555,104,-4.08022053,3,1,5,-0.861454599,0.114185294,0,0.060935289
555,104,-1.316428435,4,1,5,-0.861454599,0.114185294,1,0.078968116
556,198,4.849695568,0,4,9,1.934843132,1.335177736,1,0.201377476
556,180,2.486862395,1,4,9,1.934843132,1.335177736,1,0.31885396
556,180,4.638312912,2,4,9,1.934843132,1.335177736,1,0.526037958
556,187,5.603253616,3,4,9,1.934843132,1.335177736,0,0.243452706
556,187,2.724849322,4,4,9,1.934843132,1.335177736,0,0.396813258
557,144,2.807840415,0,3,8,0.861454599,0.908457869,1,0.808425479
557,144,4.649298815,1,3,8,0.861454599,0.908457869,0,0.326673696
557,144,0.750430472,2,3,8,0.861454599,0.908457869,1,0.745079566
557,144,0.148158181,3,3,8,0.861454599,0.908457869,0,0.546064834
557,144,1.976676304,4,3,8,0.861454599,0.908457869,0,0.854013976
558,175,0.837231647,0,4,9,1.934843132,1.335177736,0,0.60744149
558,175,3.352218902,1,4,9,1.934843132,1.335177736,1,0.243708519
558,175,3.754472834,2,4,9,1.934843132,1.335177736,1,0.621676297
558,175,2.262598098,3,4,9,1.934843132,1.335177736,0,0.527106704
558,175,3.504326172,4,4,9,1.934843132,1.335177736,1,0.412693889
559,15,-2.014824211,0,1,0,-0.861454599,-1.335177736,0,0.576095269
559,15,-1.761059133,1,1,0,-0.861454599,-1.335177736,0,0.121157172
559,15,-4.128567704,2,1,0,-0.861454599,-1.335177736,1,0.42549149
559,15,-3.313698373,3,1,0,-0.861454599,-1.335177736,1,0.804896489
559,15,-1.916669793,4,1,0,-0.861454599,-1.335177736,0,0.817798356
560,178,2.609631403,0,4,9,1.934843132,1.335177736,0,0.896355718
560,178,3.757164868,1,4,9,1.934843132,1.335177736,1,0.986639336
560,178,1.377068173,2,4,9,1.934843132,1.335177736,0,0.065394223
560,178,3.202124516,3,4,9,1.934843132,1.335177736,1,0.605055923
560,178,2.858830044,4,4,9,1.934843132,1.335177736,0,0.136033189
561,171,6.665265973,0,3,9,0.861454599,1.335177736,1,0.539171578
561,171,0.984264965,1,3,9,0.861454599,1.335177736,1,0.699380866
561,171,4.249932517,2,3,9,0.861454599,1.335177736,0,0.48570841
561,171,0.554033344,3,3,9,0.861454599,1.335177736,0,0.825794565
561,171,-0.361595864,4,3,9,0.861454599,1.335177736,0,0.047736118
562,110,1.506006505,0,2,6,0,0.348755696,1,0.723919237
562,110,-2.411466081,1,2,6,0,0.348755696,1,0.100404203
562,110,1.408303816,2,2,6,0,0.348755696,1,0.535861603
562,110,3.331380367,3,2,6,0,0.348755696,1,0.111369497
562,110,3.126017062,4,2,6,0,0.348755696,1,0.224810243
563,88,-2.872672012,0,1,3,-0.861454599,-0.348755696,0,0.203498233
563,88,2.031808876,1,1,3,-0.861454599,-0.348755696,1,0.327756126
563,88,1.826286102,2,1,3,-0.861454599,-0.348755696,0,0.918507725
563,88,-1.120174002,3,1,3,-0.861454599,-0.348755696,0,0.507127517
563,58,-0.544245279,4,1,1,-0.861454599,-0.908457869,0,0.316380069
564,9,0.044235931,0,1,0,-0.861454599,-1.335177736,0,0.573270717
564,79,1.191480619,1,1,2,-0.861454599,-0.604585347,1,0.981267363
564,79,-0.257997336,2,1,2,-0.861454599,-0.604585347,0,0.191657474
564,79,-2.973967013,3,1,2,-0.861454599,-0.604585347,0,0.288195004
564,79,-1.817020536,4,1,2,-0.861454599,-0.604585347,0,0.071029161
565,52,-4.03129089,0,1,1,-0.861454599,-0.908457869,0,0.978907077
565,52,2.674484612,1,1,1,-0.861454599,-0.908457869,1,0.994500574
565,52,-0.999611726,2,1,1,-0.861454599,-0.908457869,0,0.019958996
565,52,-1.823965205,3,1,1,-0.861454599,-0.908457869,1,0.124443507
565,52,-0.498631071,4,1,1,-0.861454599,-0.908457869,1,0.71336089
566,91,0.092994055,0,3,4,0.861454599,-0.114185294,1,0.231788244
566,91,2.065925206,1,3,4,0.861454599,-0.114185294,1,0.447439221
566,91,0.933277526,2,3,4,0.861454599,-0.114185294,0,0.033898598
566,91,-0.259623175,3,3,4,0.861454599,-0.114185294,0,0.603393448
566,91,2.195141475,4,3,4,0.861454599,-0.114185294,1,0.188072568
567,100,3.937148214,0,3,5,0.861454599,0.114185294,0,0.987601415
567,100,1.323708808,1,3,5,0.861454599,0.114185294,0,0.190514407
567,100,-2.237517857,2,3,5,0.861454599,0.114185294,1,0.486655292
567,104,0.98906621,3,3,5,0.861454599,0.114185294,0,0.669590255
567,104,1.568873615,4,3,5,0.861454599,0.114185294,1,0.284771759
568,3,-2.948957227,0,0,0,-1.934843132,-1.335177736,1,0.48639457
568,3,-5.578117238,1,0,0,-1.934843132,-1.335177736,0,0.022914593
568,3,0.147297234,2,0,0,-1.934843132,-1.335177736,1,0.790090835
568,3,-6.612887525,3,0,0,-1.934843132,-1.335177736,0,0.311843413
568,3,-1.186630811,4,0,0,-1.934843132,-1.335177736,1,0.363132849
569,191,4.761941442,0,4,9,1.934843132,1.335177736,0,0.375550242
569,191,2.996572613,1,4,9,1.934843132,1.335177736,1,0.142774315
569,191,3.472848307,2,4,9,1.934843132,1.335177736,1,0.343579386
569,138,5.040315226,3,4,8,1.934843132,0.908457869,1,0.25467589
569,138,4.082192529,4,4,8,1.934843132,0.908457869,1,0.561945118
570,67,-1.809762216,0,0,1,-1.934843132,-0.908457869,0,0.119664016
570,26,-3.107641466,1,0,0,-1.934843132,-1.335177736,1,0.115637298
570,26,1.42374662,2,0,0,-1.934843132,-1.335177736,1,0.861384132
570,26,-0.950220808,3,0,0,-1.934843132,-1.335177736,0,0.369130952
570,26,-3.985901358,4,0,0,-1.934843132,-1.335177736,0,0.012867054
571,21,-2.497433671,0,0,0,-1.934843132,-1.335177736,1,0.682740117
571,21,-3.403581426,1,0,0,-1.934843132,-1.335177736,0,0.653969219
571,21,-5.859323652,2,0,0,-1.934843132,-1.335177736,1,0.825140664
571,21,-4.904709991,3,0,0,-1.934843132,-1.335177736,1,0.946934466
571,21,-4.646258554,4,0,0,-1.934843132,-1.335177736,1,0.583927374
572,168,4.205894901,0,4,9,1.934843132,1.335177736,1,0.38592381
572,168,-0.763984375,1,4,9,1.934843132,1.335177736,1,0.717460324
572,168,3.405483475,2,4,9,1.934843132,1.335177736,1,0.373602036
572,168,5.372497477,3,4,9,1.934843132,1.335177736,0,0.993660692
572,168,1.785225584,4,4,9,1.934843132,1.335177736,0,0.441039354
573,112,-1.679659098,0,2,6,0,0.348755696,0,0.32323766
573,112,-0.227428557,1,2,6,0,0.348755696,0,0.360251095
573,112,0.579461075,2,2,6,0,0.348755696,1,0.773298189
573,112,0.212666562,3,2,6,0,0.348755696,0,0.199423285
573,112,1.025023121,4,2,6,0,0.348755696,1,0.968022235
574,64,-1.010516862,0,0,1,-1.934843132,-0.908457869,0,0.883872913
574,64,-3.27582924,1,0,1,-1.934843132,-0.908457869,0,0.164444746
574,66,-2.894613403,2,0,1,-1.934843132,-0.908457869,0,0.165150386
574,66,-2.554879381,3,0,1,-1.934843132,-0.908457869,0,0.024625774
574,66,-3.765057446,4,0,1,-1.934843132,-0.908457869,0,0.910281673
575,132,3.157985864,0,4,8,1.934843132,0.908457869,0,0.883769382
575,132,3.894513057,1,4,8,1.934843132,0.908457869,1,0.322074278
575,132,4.064208343,2,4,8,1.934843132,0.908457869,1,0.431443583
575,132,3.729738944,3,4,8,1.934843132,0.908457869,0,0.428965576
575,132,1.458723424,4,4,8,1.934843132,0.908457869,1,0.169246624
576,197,-0.755398928,0,3,9,0.861454599,1.335177736,0,0.921110786
576,197,3.15429878,1,3,9,0.861454599,1.335177736,0,0.679124464
576,197,2.227370676,2,3,9,0.861454599,1.335177736,0,0.42345328
576,197,4.48562977,3,3,9,0.861454599,1.335177736,1,0.188221041
576,199,3.477491294,4,3,9,0.861454599,1.335177736,0,0.343266939
577,16,-1.699189617,0,1,0,-0.861454599,-1.335177736,1,0.993165597
577,16,-2.445847768,1,1,0,-0.861454599,-1.335177736,1,0.99965544
577,16,-4.294024755,2,1,0,-0.861454599,-1.335177736,0,0.175356221
577,16,-1.838260902,3,1,0,-0.861454599,-1.335177736,0,0.150885996
577,16,0.463088432,4,1,0,-0.861454599,-1.335177736,1,0.011224011
578,155,3.32507511,0,4,9,1.934843132,1.335177736,0,0.647029866
578,155,3.318255742,1,4,9,1.934843132,1.335177736,1,0.367738194
578,155,1.476506883,2,4,9,1.934843132,1.335177736,0,0.367219112
578,155,6.136752117,3,4,9,1.934843132,1.335177736,1,0.40603116
578,150,-1.572407143,4,4,9,1.934843132,1.335177736,1,0.031985428
579,91,1.889829571,0,3,4,0.861454599,-0.114185294,0,0.740165296
579,91,0.80369166,1,3,4,0.861454599,-0.114185294,0,0.830939158
579,91,0.547167737,2,3,4,0.861454599,-0.114185294,1,0.716381767
579,91,-0.986384031,3,3,4,0.861454599,-0.114185294,0,0.927524106
579,171,1.817112781,4,3,9,0.861454599,1.335177736,1,0.189271414
580,18,-5.990106545,0,1,0,-0.861454599,-1.335177736,1,0.371455442
580,18,-0.588979213,1,1,0,-0.861454599,-1.335177736,0,0.739738518
580,18,-2.020891737,2,1,0,-0.861454599,-1.335177736,0,0.995261015
580,18,-0.481407417,3,1,0,-0.861454599,-1.335177736,0,0.728748909
580,18,-3.39464833,4,1,0,-0.861454599,-1.335177736,1,0.114674336
581,198,3.993963875,0,4,9,1.934843132,1.335177736,0,0.251472614
581,198,5.745842023,1,4,9,1.934843132,1.335177736,0,0.730675167
581,198,1.108965555,2,4,9,1.934843132,1.335177736,1,0.744427937
581,198,6.018018471,3,4,9,1.934843132,1.335177736,0,0.542745096
581,198,4.450789335,4,4,9,1.934843132,1.335177736,0,0.714688367
582,21,-3.176471269,0,0,0,-1.934843132,-1.335177736,1,0.305819856
582,21,-3.189750143,1,0,0,-1.934843132,-1.335177736,1,0.872299936
582,21,-3.294684548,2,0,0,-1.934843132,-1.335177736,0,0.921679601
582,21,-4.517506087,3,0,0,-1.934843132,-1.335177736,0,0.125992241
582,21,-0.248222129,4,0,0,-1.934843132,-1.335177736,1,0.054770584
583,19,-4.009655295,0,0,0,-1.934843132,-1.335177736,1,0.327732654
583,19,-4.573422382,1,0,0,-1.934843132,-1.335177736,0,0.982259711
583,19,-1.935155971,2,0,0,-1.934843132,-1.335177736,1,0.433859374
583,19,-3.892383921,3,0,0,-1.934843132,-1.335177736,1,0.613590446
583,19,-3.595430012,4,0,0,-1.934843132,-1.335177736,1,0.099528373
584,93,-0.556232285,0,2,4,0,-0.114185294,0,0.322598859
584,93,-0.351930432,1,2,4,0,-0.114185294,0,0.982613159
584,93,2.463614326,2,2,4,0,-0.114185294,1,0.406722381
584,93,1.521656024,3,2,4,0,-0.114185294,1,0.710339258
584,93,3.832277911,4,2,4,0,-0.114185294,0,0.806095986
585,35,-3.93478851,0,0,0,-1.934843132,-1.335177736,0,0.514734611
585,35,-1.052337092,1,0,0,-1.934843132,-1.335177736,1,0.330261134
585,35,-4.803032641,2,0,0,-1.934843132,-1.335177736,0,0.458093303
585,35,-2.08108027,3,0,0,-1.934843132,-1.335177736,0,0.368620781
585,35,-4.877606063,4,0,0,-1.934843132,-1.335177736,0,0.453486416
586,4,-2.585899877,0,0,0,-1.934843132,-1.335177736,1,0.123125398
586,4,-4.09384494,1,0,0,-1.934843132,-1.335177736,0,0.506395766
586,4,-6.413443436,2,0,0,-1.934843132,-1.335177736,1,0.964048887
586,4,-2.877666966,3,0,0,-1.934843132,-1.335177736,0,0.839210871
586,4,-4.454195626,4,0,0,-1.934843132,-1.335177736,1,0.000286572
587,17,-0.871197705,0,1,0,-0.861454599,-1.335177736,1,0.876565908
587,17,-2.847930952,1,1,0,-0.861454599,-1.335177736,1,0.48035776
587,17,-4.389382108,2,1,0,-0.861454599,-1.335177736,1,0.977334533
587,17,-4.171594829,3,1,0,-0.861454599,-1.335177736,0,0.470954187
587,17,3.260164319,4,1,0,-0.861454599,-1.335177736,1,0.043834174
588,8,-3.98380803,0,0,0,-1.934843132,-1.335177736,1,0.84198444
588,8,-4.332359989,1,0,0,-1.934843132,-1.335177736,0,0.534855097
588,8,-2.948769403,2,0,0,-1.934843132,-1.335177736,1,0.681320324
588,8,-1.104161325,3,0,0,-1.934843132,-1.335177736,0,0.60956518
588,8,-3.385881767,4,0,0,-1.934843132,-1.335177736,0,0.888012902
589,14,-2.741192122,0,0,0,-1.934843132,-1.335177736,0,0.255727968
589,14,2.185974063,1,0,0,-1.934843132,-1.335177736,0,0.184931133
589,14,-4.463891558,2,0,0,-1.934843132,-1.335177736,1,0.471999484
589,14,0.058503911,3,0,0,-1.934843132,-1.335177736,0,0.434948883
589,14,-3.145655489,4,0,0,-1.934843132,-1.335177736,0,0.54645345
590,189,2.679263873,0,4,9,1.934843132,1.335177736,1,0.332615228
590,189,5.937199381,1,4,9,1.934843132,1.335177736,0,0.905753585
590,189,2.160302915,2,4,9,1.934843132,1.335177736,0,0.181258972
590,189,3.232052123,3,4,9,1.934843132,1.335177736,0,0.546533391
590,132,3.559171401,4,4,8,1.934843132,0.908457869,1,0.896088207
591,142,0.487653213,0,2,8,0,0.908457869,0,0.055515655
591,115,0.611050834,1,2,6,0,0.348755696,1,0.662654083
591,115,-0.230101988,2,2,6,0,0.348755696,1,0.961158062
591,115,-1.049475585,3,2,6,0,0.348755696,0,0.423519331
591,115,-0.464306646,4,2,6,0,0.348755696,0,0.599931498
592,105,-1.501240609,0,2,5,0,0.114185294,0,0.358518841
592,105,-3.037833187,1,2,5,0,0.114185294,1,0.026459368
592,197,3.099527574,2,2,9,0,1.335177736,1,0.645167535
592,197,1.503472171,3,2,9,0,1.335177736,0,0.364131531
592,197,0.126188365,4,2,9,0,1.335177736,0,0.447168259
593,80,-1.220098506,0,1,2,-0.861454599,-0.604585347,1,0.121625869
593,80,-4.044537993,1,1,2,-0.861454599,-0.604585347,1,0.414882577
593,80,-1.73041442,2,1,2,-0.861454599,-0.604585347,1,0.012421354
593,80,-2.822367327,3,1,2,-0.861454599,-0.604585347,1,0.301047833
593,80,-0.757816727,4,1,2,-0.861454599,-0.604585347,0,0.500436835
594,46,-3.412537454,0,1,0,-0.861454599,-1.335177736,0,0.615738048
594,46,-6.464152011,1,1,0,-0.861454599,-1.335177736,1,0.832376604
594,46,-2.237379129,2,1,0,-0.861454599,-1.335177736,1,0.269348187
594,46,-1.500264289,3,1,0,-0.861454599,-1.335177736,0,0.145093792
594,46,-6.684756315,4,1,0,-0.861454599,-1.335177736,1,0.104983772
595,114,-0.993067076,0,2,6,0,0.348755696,1,0.965374054
595,114,-0.375360833,1,2,6,0,0.348755696,0,0.495340174
595,114,-2.071859171,2,2,6,0,0.348755696,1,0.860690362
595,114,1.150754002,3,2,6,0,0.348755696,1,0.444303071
595,114,-0.875726909,4,2,6,0,0.348755696,1,0.950648491
596,39,-1.346513841,0,1,0,-0.861454599,-1.335177736,0,0.505250443
596,39,-5.214643306,1,1,0,-0.861454599,-1.335177736,0,0.848635825
596,39,-4.546278704,2,1,0,-0.861454599,-1.335177736,0,0.991285301
596,39,-1.463104711,3,1,0,-0.861454599,-1.335177736,1,0.273515584
596,39,-2.740833168,4,1,0,-0.861454599,-1.335177736,0,0.53117123
597,135,3.447309823,0,3,8,0.861454599,0.908457869,0,0.640398732
597,135,4.78046091,1,3,8,0.861454599,0.908457869,0,0.15527773
597,135,2.165742636,2,3,8,0.861454599,0.908457869,0,0.910255792
597,135,2.597425026,3,3,8,0.861454599,0.908457869,1,0.581787158
597,135,0.66667513,4,3,8,0.861454599,0.908457869,1,0.189399934
598,75,-2.836370019,0,1,2,-0.861454599,-0.604585347,0,0.476690494
598,75,-1.716380762,1,1,2,-0.861454599,-0.604585347,1,0.794254417
598,75,-0.87945437,2,1,2,-0.861454599,-0.604585347,1,0.716521048
598,75,-2.099980731,3,1,2,-0.861454599,-0.604585347,0,0.311139224
598,75,-2.489690264,4,1,2,-0.861454599,-0.604585347,1,0.812036558
599,133,1.649877224,0,3,8,0.861454599,0.908457869,0,0.208016244
599,133,3.921257758,1,3,8,0.861454599,0.908457869,0,0.607780128
599,133,-0.236521697,2,3,8,0.861454599,0.908457869,1,0.690050856
599,133,1.120713773,3,3,8,0.861454599,0.908457869,1,0.261350714
599,167,-1.100187086,4,3,9,0.861454599,1.335177736,1,0.055115368
600,123,1.404187062,0,2,7,0,0.604585347,0,0.305429819
600,123,-0.266766887,1,2,7,0,0.604585347,0,0.810478918
600,123,-4.133344982,2,2,7,0,0.604585347,0,0.762478566
600,123,-2.169606416,3,2,7,0,0.604585347,1,0.414362812
600,67,2.039431063,4,2,1,0,-0.908457869,1,0.912726463
601,134,2.816476816,0,3,8,0.861454599,0.908457869,0,0.106322513
601,134,1.041400197,1,3,8,0.861454599,0.908457869,0,0.05527303
601,134,4.408902384,2,3,8,0.861454599,0.908457869,1,0.385631104
601,134,-1.972409602,3,3,8,0.861454599,0.908457869,0,0.480730172
601,104,4.617654307,4,3,5,0.861454599,0.114185294,0,0.503442802
602,65,0.192726679,0,2,1,0,-0.908457869,0,0.069124542
602,69,-2.049132636,1,2,1,0,-0.908457869,0,0.732765235
602,69,-1.154843203,2,2,1,0,-0.908457869,0,0.853563083
602,69,1.115116458,3,2,1,0,-0.908457869,1,0.164995411
602,69,-1.372964546,4,2,1,0,-0.908457869,1,0.941535709
603,65,-2.352033813,0,2,1,0,-0.908457869,1,0.827911958
603,65,-6.384356375,1,2,1,0,-0.908457869,1,0.108046542
603,65,-0.208741668,2,2,1,0,-0.908457869,0,0.610914525
603,65,1.557495689,3,2,1,0,-0.908457869,0,0.252782558
603,65,1.167906553,4,2,1,0,-0.908457869,1,0.085140644
604,83,-1.135522355,0,1,3,-0.861454599,-0.348755696,1,0.747882876
604,83,-5.279843504,1,1,3,-0.861454599,-0.348755696,1,0.605428638
604,83,1.573346814,2,1,3,-0.861454599,-0.348755696,1,0.030243678
604,83,-2.346625334,3,1,3,-0.861454599,-0.348755696,0,0.319932346
604,83,-2.371478282,4,1,3,-0.861454599,-0.348755696,0,0.830599426
605,180,2.119736643,0,3,9,0.861454599,1.335177736,1,0.09394694
605,180,5.89759667,1,3,9,0.861454599,1.335177736,0,0.164824929
605,180,0.821973783,2,3,9,0.861454599,1.335177736,1,0.376560719
605,153,-1.412053866,3,3,9,0.861454599,1.335177736,0,0.657147622
605,153,-0.348373812,4,3,9,0.861454599,1.335177736,0,0.465758237
606,123,3.540193597,0,3,7,0.861454599,0.604585347,0,0.357468415
606,123,2.097605173,1,3,7,0.861454599,0.604585347,1,0.385963552
606,123,1.229328217,2,3,7,0.861454599,0.604585347,1,0.32934037
606,123,0.403704171,3,3,7,0.861454599,0.604585347,0,0.757785464
606,123,1.934067238,4,3,7,0.861454599,0.604585347,1,0.064411733
607,103,1.90066075,0,3,5,0.861454599,0.114185294,0,0.230496235
607,103,-0.809703126,1,3,5,0.861454599,0.114185294,0,0.771264703
607,103,0.771670265,2,3,5,0.861454599,0.114185294,1,0.451157105
607,103,0.909533959,3,3,5,0.861454599,0.114185294,1,0.341678798
607,103,2.684147864,4,3,5,0.861454599,0.114185294,0,0.588033432
608,143,0.891449501,0,2,8,0,0.908457869,0,0.038233848
